ID;Price;Rooms;Square;Live Square;Kitchen;Floor;Total Floors;Residental Complex;District;Flat number;Street;Microdistrict;Microistrict 2;Full address;Flat Type;Toilet;Balcony;Repair;Window View;Ceiling;House Type;House Year;Lifts;Parking;Gas;Floor_type;Entrances;Heating;Latitude;Longitude;Shop Points;Bus points;Sport Points;Bank Points;Healthcare Points;Parking Points;Catering Points;Kindergarten Points;Study Points;Leisure Points;Historical Points;Tourism Points;Bus Dist;Centr Dist;
https://kazan.cian.ru/sale/flat/287048561/;2900000;1;20.5;;;1;5;;Ново-Савиновский;109;Короленко;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, ул. Короленко, 109;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1959;;;Центральное;Железобетонные;3;Центральное;;55.842742;49.097269;34;2;0;1;6;4;4;3;4;2;1;0;0.306;5.222
https://kazan.cian.ru/sale/flat/287560295/;2500000;1;18.2;;;5;5;;Авиастроительный;8;Молодежная;Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Караваево, Молодежная ул., 8;Вторичка;;;Косметический;;;Кирпичный;1968;;;;Железобетонные;3;Центральное;;55.862793;49.099731;46;4;0;4;8;6;7;5;4;5;1;2;0.306;7.434
https://kazan.cian.ru/sale/flat/287475515/;3380000;1;35.1;18.0;10.0;2;3;ЖК «Царево Village»;;13;Петра Гаврилова;;;Татарстан респ., Пестречинский район, Кощаковское с/пос, Царево деревня, ул. Петра Гаврилова, 13;Вторичка;1 совмещенный;1 балкон;Без ремонта;Во двор;;Кирпичный;2021;;;;Железобетонные;2;Центральное;;55.804491;49.442294;6;1;8;0;2;15;1;2;1;18;0;0;0.212;21.085
https://kazan.cian.ru/sale/flat/276608094/;2790000;1;30.2;;;1;2;;Авиастроительный;60А;Челюскина;Свердлова;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Свердлова, ул. Челюскина, 60А;Вторичка;;;Без ремонта;;;Кирпичный;1958;;;Центральное;Железобетонные;10;Центральное;;55.86989;49.082115;31;4;1;1;11;3;4;6;2;9;0;0;0.067;8.353
https://kazan.cian.ru/sale/flat/276509757/;2560000;1;19.5;;;4;4;;Авиастроительный;10;Лядова;Соцгород;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Соцгород, ул. Лядова, 10;Вторичка;;;Евроремонт;;;Кирпичный;1935;;;Центральное;Железобетонные;5;Центральное;;55.85342;49.077794;41;4;0;6;8;2;8;6;7;8;1;8;0.158;6.626
https://kazan.cian.ru/sale/flat/280713080/;3660000;1;30.3;;;12;20;ЖК «Станция Спортивная»;Приволжский;2А;Ярышлар;;;Татарстан респ., Казань, р-н Приволжский, ул. Ярышлар, 2А;Вторичка;;1 балкон;Без ремонта;;;;;2 всего;;;;1;;;55.68091;49.200036;2;0;0;0;1;3;0;1;0;6;0;0;0.22;14.112
https://kazan.cian.ru/sale/flat/286152130/;2800000;1;18.7;;;5;5;;Приволжский;20;Ботаническая;;;Татарстан респ., Казань, р-н Приволжский, Ботаническая ул., 20;Вторичка;;;Евроремонт;;;Кирпичный;1968;;;Центральное;;1;Центральное;;55.765868;49.138852;28;0;0;2;3;8;0;5;1;9;2;5;0.447;3.936
https://kazan.cian.ru/sale/flat/280078268/;3000000;1;22.5;;;5;5;;Московский;47;Гудованцева;Жилплощадка;;Татарстан респ., Казань, р-н Московский, мкр. Жилплощадка, ул. Гудованцева, 47;Вторичка;;;Евроремонт;;;Кирпичный;1973;;;Центральное;Железобетонные;3;Центральное;;55.877632;49.020625;1;2;1;0;3;1;0;2;1;3;0;0;0.439;10.547
https://kazan.cian.ru/sale/flat/284911172/;3150000;1;28.3;;;3;20;ЖК «Станция Спортивная»;Приволжский;4;Ярышлар;;;Татарстан респ., Казань, р-н Приволжский, ул. Ярышлар, 4;Вторичка;;1 лоджия;Без ремонта;;;;2021;1 пасс., 1 груз.;;;;1;;;55.680752;49.201213;2;0;0;0;1;2;0;1;0;5;0;0;0.295;14.159
https://kazan.cian.ru/sale/flat/280385200/;3400000;1;29.2;;;4;5;;Авиастроительный;64;Челюскина;Свердлова;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Свердлова, ул. Челюскина, 64;Вторичка;;1 балкон;Косметический;;;Кирпичный;1978;;;Центральное;Железобетонные;2;Центральное;;55.87044;49.081351;13;4;0;1;4;3;3;5;1;6;0;0;0.102;8.422
https://kazan.cian.ru/sale/flat/287514384/;3650000;1;30.9;;;1;5;;Советский;12;Дружбы;Куба;;Татарстан респ., Казань, р-н Советский, мкр. Куба, ул. Дружбы, 12;Вторичка;;;Косметический;;;Кирпичный;1961;;;Центральное;Железобетонные;3;Центральное;;55.807784;49.178037;51;3;5;8;11;15;12;3;9;15;3;0;0.302;4.675
https://kazan.cian.ru/sale/flat/280261372/;3780000;1;30.3;;;3;5;;Советский;46к2;Гвардейская;;;Татарстан респ., Казань, р-н Советский, Гвардейская ул., 46к2;Вторичка;;1 балкон;Косметический;;;;1963;;;Центральное;;4;Центральное;;55.779221;49.170814;13;2;1;1;5;1;2;2;1;1;0;0;0.084;4.457
https://kazan.cian.ru/sale/flat/275189133/;3100000;1;26.4;;;5;5;;Советский;9Б;3-я Кленовая;Дербышки;;Татарстан респ., Казань, р-н Советский, мкр. Дербышки, ул. 3-я Кленовая, 9Б;Вторичка;;1 балкон;Косметический;;;Кирпичный;1998;;;Центральное;Железобетонные;2;Центральное;;55.875526;49.232016;2;0;2;1;1;3;1;1;0;9;1;0;0.714;11.836
https://kazan.cian.ru/sale/flat/277202957/;2190000;1;15.0;;;6;7;;Советский;36;;Азино-1;;Татарстан респ., Казань, р-н Советский, мкр. Азино-1, Мамадышский тракт, 36;Вторичка;;1 лоджия;Евроремонт;;;Панельный;2002;2 всего;;;Железобетонные;2;Центральное;;55.795317;49.229456;28;3;2;1;4;7;3;3;1;13;0;2;0.303;7.718
https://kazan.cian.ru/sale/flat/286356125/;2100000;1;11.9;;;4;5;;Ново-Савиновский;22а;Восстания;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, ул. Восстания, 22а;Вторичка;;;Косметический;;;;1985;;;;;1;;;55.836554;49.091529;114;5;2;1;18;9;7;12;8;20;0;4;0.19;4.597
https://kazan.cian.ru/sale/flat/279302605/;2100000;1;17.3;;;8;9;;Приволжский;87;Авангардная;Теплоконтроль;;Татарстан респ., Казань, р-н Приволжский, мкр. Теплоконтроль, Авангардная ул., 87;Вторичка;;;Косметический;;;Кирпичный;1979;Есть;;;;1;Центральное;;55.747723;49.143739;4;0;7;2;1;1;0;2;3;10;0;0;0.547;5.876
https://kazan.cian.ru/sale/flat/278458991/;2240000;1;13.0;;;9;9;;Приволжский;25;Гарифьянова;Горки-1;;Татарстан респ., Казань, р-н Приволжский, мкр. Горки-1, ул. Гарифьянова, 25;Вторичка;;;Косметический;;;;1980;Есть;;;;2;Центральное;;55.75056;49.204034;109;5;7;17;12;7;10;4;3;12;3;2;0.126;7.954
https://kazan.cian.ru/sale/flat/284517022/;2449000;1;18.0;;;5;5;;Авиастроительный;31А;Дементьева;Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Караваево, ул. Дементьева, 31А;Вторичка;;1 балкон;Косметический;;;Кирпичный;1975;;;Центральное;Железобетонные;2;Центральное;;55.86157;49.104528;49;3;0;3;6;7;7;4;4;3;2;2;0.189;7.287
https://kazan.cian.ru/sale/flat/285112347/;2450000;1;14.0;;;3;5;;Советский;20;Гастелло;;;Татарстан респ., Казань, р-н Советский, ул. Гастелло, 20;Вторичка;;;Евроремонт;;;Кирпичный;1978;;;Центральное;Железобетонные;;Центральное;;55.790413;49.174425;47;5;0;9;12;8;6;3;0;9;2;5;0.236;4.313
https://kazan.cian.ru/sale/flat/279532906/;2560000;1;17.8;;;1;5;;Кировский;168;Краснококшайская;Пороховая слобода;;Татарстан респ., Казань, р-н Кировский, мкр. Пороховая слобода, Краснококшайская ул., 168;Вторичка;;1 балкон;Евроремонт;;;Панельный;1969;;;Центральное;Железобетонные;6;Центральное;;55.82046;49.055659;70;6;1;6;16;5;2;7;6;9;1;1;0.165;4.179
https://kazan.cian.ru/sale/flat/287104980/;2550000;1;15.0;5.5;4.5;1;5;;Советский;7;Седова;;;Татарстан респ., Казань, р-н Советский, ул. Седова, 7;Вторичка;1 совмещенный;;Евроремонт;Во двор;;Кирпичный;1976;;;;Железобетонные;3;Центральное;;55.784653;49.177794;27;3;0;1;10;5;6;2;1;3;0;2;0.178;4.656
https://kazan.cian.ru/sale/flat/287093082/;2610000;1;13.2;;;1;5;;Советский;68/2;Аделя Кутуя;;;Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 68/2;Вторичка;;;Косметический;;;Кирпичный;1969;;;;Железобетонные;3;Центральное;;55.784734;49.180004;18;1;0;0;8;5;2;3;2;4;0;1;0.079;4.787
https://kazan.cian.ru/sale/flat/286829560/;2650000;1;22.6;;;4;5;;Московский;33;Химиков;Жилплощадка;;Татарстан респ., Казань, р-н Московский, мкр. Жилплощадка, ул. Химиков, 33;Вторичка;;1 балкон;Косметический;;;Кирпичный;1967;;;Центральное;Железобетонные;3;Центральное;;55.870723;49.016232;11;4;2;3;6;5;0;4;4;7;0;0;0.059;10.046
https://kazan.cian.ru/sale/flat/286783189/;2685000;1;16.7;;;3;9;;Ново-Савиновский;52а;Короленко;;;Татарстан респ., Казань, р-н Ново-Савиновский, ул. Короленко, 52а;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1976;Есть;;Центральное;Железобетонные;2;Центральное;;55.84031;49.10221;76;5;0;7;11;6;7;6;4;8;1;1;0.085;4.926
https://kazan.cian.ru/sale/flat/277385576/;3650000;1;32.7;16.0;;1;5;;Ново-Савиновский;20;Восстания;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, ул. Восстания, 20;Вторичка;;;Косметический;;;Кирпичный;1962;;;Центральное;Железобетонные;2;Центральное;;55.835275;49.091825;115;5;1;1;19;10;7;12;7;25;1;4;0.112;4.454
https://kazan.cian.ru/sale/flat/282797464/;3650000;1;32.5;;;4;5;;Авиастроительный;31;Челюскина;Свердлова;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Свердлова, ул. Челюскина, 31;Вторичка;;;;;;Кирпичный;1986;;;Центральное;Железобетонные;6;Центральное;;55.862626;49.077246;43;4;1;1;8;6;4;4;5;11;0;0;0.099;7.626
https://kazan.cian.ru/sale/flat/276418132/;3700000;1;25.2;;;5;9;;Ново-Савиновский;55;Маршала Чуйкова;кварталы 25, МЖК;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 25, МЖК, ул. Маршала Чуйкова, 55;Вторичка;;;Косметический;;;Кирпичный;1990;Есть;;Центральное;Железобетонные;1;Центральное;;55.836474;49.139211;49;4;2;3;14;12;2;1;5;13;0;2;0.081;4.94
https://kazan.cian.ru/sale/flat/281403335/;3700000;1;39.7;;;7;18;;Кировский;7;Тансык;;;Татарстан респ., Казань, р-н Кировский, ул. Тансык, 7;Вторичка;;1 балкон;Косметический;;;Блочный;2017;1 пасс., 1 груз.;;;Железобетонные;4;Центральное;;55.867228;48.877945;13;5;5;1;2;26;2;5;3;32;0;0;0.18;16.36
https://kazan.cian.ru/sale/flat/285978416/;3799000;1;30.2;18.0;;2;5;;Кировский;17а;Шоссейная;Ягодная слобода;;Татарстан респ., Казань, р-н Кировский, мкр. Ягодная слобода, Шоссейная ул., 17а;Вторичка;;1 балкон;;;;Панельный;1991;;;;Железобетонные;4;Центральное;;55.809282;49.079662;18;3;0;6;2;4;0;2;1;0;0;0;0.247;2.227
https://kazan.cian.ru/sale/flat/287323074/;2149000;1;23.0;;;9;9;;Кировский;1;Окраинная;Юдино;;Татарстан респ., Казань, р-н Кировский, мкр. Юдино, Окраинная ул., 1;Вторичка;;1 балкон;Косметический;;;Кирпичный;1980;Есть;;Центральное;Железобетонные;1;Центральное;;55.821785;48.89151;42;3;1;5;8;5;3;4;3;7;3;0;0.195;13.774
https://kazan.cian.ru/sale/flat/280863851/;2750000;1;32.6;18.0;;1;5;;;3;;;;Татарстан респ., Казань городской округ, Научный городок, 3;Вторичка;;1 балкон;Косметический;;;Кирпичный;1982;;;Центральное;Железобетонные;4;Центральное;;55.885883;49.270743;0;1;0;0;1;0;0;0;0;1;0;0;0.239;14.348
https://kazan.cian.ru/sale/flat/286738617/;1690000;1;13.0;;;7;9;;Приволжский;60;Карбышева;Горки-1;;Татарстан респ., Казань, р-н Приволжский, мкр. Горки-1, ул. Карбышева, 60;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1977;Есть;;Центральное;Железобетонные;1;Центральное;;55.754649;49.178198;19;4;8;0;6;6;4;2;4;19;5;1;0.258;6.451
https://kazan.cian.ru/sale/flat/286738609/;1750000;1;12.8;;;1;5;;Авиастроительный;22А;Гудованцева;Новое Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Новое Караваево, ул. Гудованцева, 22А;Вторичка;;1 балкон;Косметический;;;Кирпичный;1973;;;;Железобетонные;3;Центральное;;55.869233;49.022763;17;4;1;3;6;3;1;5;4;3;0;0;0.222;9.681
https://kazan.cian.ru/sale/flat/279532898/;1900000;1;12.7;;;5;5;;Авиастроительный;22А;Гудованцева;Новое Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Новое Караваево, ул. Гудованцева, 22А;Вторичка;;;Косметический;;;Кирпичный;1973;;;;Железобетонные;3;Центральное;;55.869233;49.022763;17;4;1;3;6;3;1;5;4;3;0;0;0.222;9.681
https://kazan.cian.ru/sale/flat/283825210/;2350000;1;17.6;8.0;;9;9;;Авиастроительный;11;Академика Павлова;Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Караваево, ул. Академика Павлова, 11;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1981;Есть;;;Железобетонные;1;Центральное;;55.863762;49.101779;45;4;0;3;6;8;5;4;2;4;1;2;0.323;7.536
https://kazan.cian.ru/sale/flat/277473331/;2550000;1;16.9;;;2;9;;Приволжский;62;Карбышева;Горки-1;;Татарстан респ., Казань, р-н Приволжский, мкр. Горки-1, ул. Карбышева, 62;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1983;Есть;;;Железобетонные;2;Центральное;;55.753732;49.178324;21;5;7;1;6;4;4;1;4;17;5;1;0.185;6.53
https://kazan.cian.ru/sale/flat/278667874/;2750000;1;17.0;;;3;9;;Приволжский;62;Карбышева;Горки-1;;Татарстан респ., Казань, р-н Приволжский, мкр. Горки-1, ул. Карбышева, 62;Вторичка;;;Евроремонт;;;Кирпичный;1983;Есть;;;Железобетонные;2;Центральное;;55.753732;49.178324;21;5;7;1;6;4;4;1;4;17;5;1;0.185;6.53
https://kazan.cian.ru/sale/flat/285258007/;3399000;1;29.1;;;1;5;ЖК «Рассвет»;;29;Молодежная;;;Татарстан респ., Пестречинский район, Богородское с/пос, Куюки деревня, ул. Молодежная, 29;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;2017;;;;Железобетонные;9;Центральное;;55.722431;49.333275;4;1;0;0;1;0;0;0;0;0;0;0;0.265;16.437
https://kazan.cian.ru/sale/flat/282728551/;3500000;1;37.3;;;2;3;;Авиастроительный;10;Теплично-комбинатская;Соцгород;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Соцгород, Теплично-комбинатская ул., 10;Вторичка;;;Евроремонт;;;Кирпичный;1987;;;Центральное;Железобетонные;3;Центральное;;55.857988;49.056063;0;0;0;0;1;0;0;1;0;0;0;0;0.863;7.576
https://kazan.cian.ru/sale/flat/286452553/;3590000;1;32.0;;;5;5;;Кировский;6;Железнодорожников;Юдино;;Татарстан респ., Казань, р-н Кировский, мкр. Юдино, ул. Железнодорожников, 6;Вторичка;;1 балкон;Косметический;;;Кирпичный;1965;;;Центральное;Железобетонные;2;Центральное;;55.820405;48.886156;20;3;0;1;1;3;2;2;2;2;2;1;0.056;14.073
https://kazan.cian.ru/sale/flat/284118111/;3649000;1;39.0;;;4;5;ЖК «Добрый»;;21;Молодежная;;;Татарстан респ., Пестречинский район, Богородское с/пос, Куюки деревня, ул. Молодежная, 21;Вторичка;;;Косметический;;;Кирпичный;2016;Есть;;;;1;Центральное;;55.721468;49.335278;11;2;0;0;2;2;2;0;0;0;0;0;0.383;16.599
https://kazan.cian.ru/sale/flat/273367268/;3659000;1;38.0;18.0;;1;3;;;12;Петра Гаврилова;;;Татарстан респ., Пестречинский район, Кощаковское с/пос, Царево деревня, ул. Петра Гаврилова, 12;Вторичка;;1 балкон;Без ремонта;;;;2022;;;;;;;;55.805988;49.440444;8;2;10;1;2;21;1;3;1;32;0;0;0.181;20.977
https://kazan.cian.ru/sale/flat/283120338/;3690000;1;34.1;;;9;9;;Кировский;19/43;Ильича;Юдино;;Татарстан респ., Казань, р-н Кировский, мкр. Юдино, ул. Ильича, 19/43;Вторичка;;;Косметический;;;Кирпичный;1982;Есть;;Центральное;Железобетонные;11;Центральное;;55.818503;48.898966;36;3;1;6;10;6;5;4;3;12;5;1;0.26;13.244
https://kazan.cian.ru/sale/flat/285623826/;3650000;1;34.0;;;4;10;;Авиастроительный;55;Лукина;Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Караваево, ул. Лукина, 55;Вторичка;;1 балкон;Косметический;;;Кирпичный;1963;1 пасс., 1 груз.;;Центральное;Железобетонные;2;Центральное;;55.870167;49.093595;24;2;1;0;10;2;1;5;3;5;0;0;0.314;8.283
https://kazan.cian.ru/sale/flat/287580684/;2300000;1;19.1;9.1;5.0;3;4;;Ново-Савиновский;54;Короленко;;;Татарстан респ., Казань, р-н Ново-Савиновский, ул. Короленко, 54;Вторичка;1 раздельный;;Косметический;На улицу;2.8;Кирпичный;1959;;;Центральное;Железобетонные;2;Центральное;;55.840563;49.101015;71;4;0;2;7;5;6;5;4;8;1;1;0.053;4.959
https://kazan.cian.ru/sale/flat/287224224/;2240000;1;13.1;8.1;;2;5;;Кировский;7;;Ягодная слобода;;Татарстан респ., Казань, р-н Кировский, мкр. Ягодная слобода, Шоссейный пер., 7;Вторичка;;;Косметический;;;Кирпичный;1968;;;Центральное;Железобетонные;2;Центральное;;55.809459;49.081854;12;2;0;6;2;2;0;2;0;0;0;0;0.381;2.139
https://kazan.cian.ru/sale/flat/272570923/;1550000;1;12.6;;;3;5;;Московский;45А;Химиков;Жилплощадка;;Татарстан респ., Казань, р-н Московский, мкр. Жилплощадка, ул. Химиков, 45А;Вторичка;;1 балкон;Косметический;;;Кирпичный;1968;;;Центральное;Железобетонные;3;Центральное;;55.873157;49.017319;4;3;2;1;4;4;0;3;5;7;0;0;0.066;10.233
https://kazan.cian.ru/sale/flat/280078194/;2160000;1;16.3;;;2;2;;Московский;5;Гудованцева;Жилплощадка;;Татарстан респ., Казань, р-н Московский, мкр. Жилплощадка, ул. Гудованцева, 5;Вторичка;;1 балкон;Косметический;;;Кирпичный;1974;;;Центральное;Железобетонные;4;Центральное;;55.863151;49.018253;18;3;0;2;4;0;2;3;0;0;0;0;0.101;9.285
https://kazan.cian.ru/sale/flat/276790940/;2850000;1;20.2;;;4;5;;Ново-Савиновский;109;Короленко;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, ул. Короленко, 109;Вторичка;;;Косметический;;;Кирпичный;1959;;;Центральное;Железобетонные;3;Центральное;;55.842742;49.097269;34;2;0;1;6;4;4;3;4;2;1;0;0.306;5.222
https://kazan.cian.ru/sale/flat/277385594/;3650000;1;33.7;15.1;;1;3;ЖК «Царево Village»;;7;Петра Гаврилова;;;Татарстан респ., Пестречинский район, Кощаковское с/пос, Царево деревня, ул. Петра Гаврилова, 7;Вторичка;;1 балкон;Косметический;;;Кирпичный;2021;;;;Железобетонные;2;Центральное;;55.804759;49.440785;6;1;8;0;2;14;1;2;1;16;0;0;0.233;20.992
https://kazan.cian.ru/sale/flat/284862597/;3550000;1;41.3;;;5;18;ЖК «Салават Купере»;Кировский;7/11;Виктора Сажинова;;;Татарстан респ., Казань, р-н Кировский, ул. Виктора Сажинова, 7/11;Вторичка;;1 балкон;Косметический;;;Блочный;2017;1 пасс., 1 груз.;;;;5;;;55.866364;48.874433;11;3;5;1;1;10;1;4;3;21;0;0;0.084;16.507
https://kazan.cian.ru/sale/flat/282366518/;3650000;1;30.4;;;3;5;;Кировский;7;Болотникова;Пороховая слобода;;Татарстан респ., Казань, р-н Кировский, мкр. Пороховая слобода, ул. Болотникова, 7;Вторичка;;;;;;Кирпичный;1971;;;Центральное;Железобетонные;6;Центральное;;55.819808;49.052066;63;4;1;7;13;5;3;7;4;7;1;1;0.157;4.309
https://kazan.cian.ru/sale/flat/286152138/;2299000;1;17.1;;;4;5;;Авиастроительный;31;Дементьева;Караваево;;Татарстан респ., Казань, р-н Авиастроительный, мкр. Караваево, ул. Дементьева, 31;Вторичка;;;Евроремонт;;;Кирпичный;1962;;;Центральное;Железобетонные;3;Центральное;;55.861191;49.103575;51;3;0;4;7;8;7;4;4;3;2;2;0.167;7.246
https://kazan.cian.ru/sale/flat/280316888/;2900000;1;22.2;;;1;3;;Московский;66;Тунакова;поселок Урицкого;;Татарстан респ., Казань, р-н Московский, мкр. поселок Урицкого, ул. Тунакова, 66;Вторичка;;;Косметический;;;Кирпичный;1955;;;Центральное;Железобетонные;3;Центральное;;55.836079;49.084558;125;4;1;12;38;12;8;6;11;20;2;6;0.215;4.654
https://kazan.cian.ru/sale/flat/285715444/;2500000;1;15.4;;;2;5;;Ново-Савиновский;24;Восстания;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, ул. Восстания, 24;Вторичка;;;Евроремонт;;;Кирпичный;1962;;;Центральное;Железобетонные;2;Центральное;;55.835761;49.091071;119;5;2;1;18;9;7;12;8;21;0;4;0.113;4.516
https://kazan.cian.ru/sale/flat/283414143/;2500000;1;17.2;;;4;5;;Приволжский;7А;Актайская;Теплоконтроль;;Татарстан респ., Казань, р-н Приволжский, мкр. Теплоконтроль, Актайская ул., 7А;Вторичка;;;Косметический;;;Кирпичный;1968;;;Центральное;Железобетонные;2;Центральное;;55.745706;49.140586;11;2;8;4;2;1;2;2;3;10;1;0;0.318;6.009
https://kazan.cian.ru/sale/flat/280385269/;2789000;1;33.4;;;5;5;;Московский;9;Химиков;Жилплощадка;;Татарстан респ., Казань, р-н Московский, мкр. Жилплощадка, ул. Химиков, 9;Вторичка;;1 балкон;Косметический;;;Кирпичный;1961;;;Центральное;Железобетонные;2;Центральное;;55.863424;49.015603;13;2;0;2;4;0;1;3;0;0;0;0;0.263;9.409
https://kazan.cian.ru/sale/flat/287268748/;3300000;1;33.7;;;3;5;;Кировский;1в;Залесная;Залесный;;Татарстан респ., Казань, р-н Кировский, мкр. Залесный, Залесная ул., 1в;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1983;;;Центральное;Железобетонные;8;Центральное;;55.847098;48.908326;11;1;0;0;3;9;0;1;1;5;1;1;0.127;13.652
https://kazan.cian.ru/sale/flat/283172106/;2995000;1;16.2;;;9;9;;Ново-Савиновский;52а;Короленко;;;Татарстан респ., Казань, р-н Ново-Савиновский, ул. Короленко, 52а;Вторичка;;1 балкон;Дизайнерский;;;Кирпичный;1976;Есть;;Центральное;Железобетонные;2;Центральное;;55.84031;49.10221;76;5;0;7;11;6;7;6;4;8;1;1;0.085;4.926
https://kazan.cian.ru/sale/flat/287560306/;3620000;1;31.1;;;5;5;;Кировский;21;Железнодорожников;Юдино;;Татарстан респ., Казань, р-н Кировский, мкр. Юдино, ул. Железнодорожников, 21;Вторичка;;1 балкон;Евроремонт;;;Кирпичный;1965;;;Центральное;Железобетонные;2;Центральное;;55.822023;48.894744;36;2;1;6;11;5;3;4;4;8;3;1;0.209;13.581
https://kazan.cian.ru/sale/flat/279302603/;2100000;1;12.4;;;8;9;;Приволжский;87;Авангардная;Теплоконтроль;;Татарстан респ., Казань, р-н Приволжский, мкр. Теплоконтроль, Авангардная ул., 87;Вторичка;;;Косметический;;;Кирпичный;1979;Есть;;;;1;Центральное;;55.747723;49.143739;4;0;7;2;1;1;0;2;3;10;0;0;0.547;5.876
https://kazan.cian.ru/sale/flat/284323227/;2299000;1;18.5;;;3;5;;Ново-Савиновский;40;Короленко;;;Татарстан респ., Казань, р-н Ново-Савиновский, ул. Короленко, 40;Вторичка;;;Косметический;;;Кирпичный;1963;;;;Железобетонные;1;Центральное;;55.837854;49.102623;114;5;1;11;15;12;11;7;4;14;1;2;0.105;4.652
https://kazan.cian.ru/sale/flat/285568875/;2450000;1;18.0;;;5;5;;Ново-Савиновский;109;Короленко;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, ул. Короленко, 109;Вторичка;;;Евроремонт;;;Кирпичный;1959;;;Центральное;Железобетонные;3;Центральное;;55.842742;49.097269;34;2;0;1;6;4;4;3;4;2;1;0;0.306;5.222
https://kazan.cian.ru/sale/flat/282511843/;2770000;1;18.0;;;7;9;;Приволжский;82;Братьев Касимовых;Горки-1;;Татарстан респ., Казань, р-н Приволжский, мкр. Горки-1, ул. Братьев Касимовых, 82;Вторичка;;;Евроремонт;;;;1974;Есть;;Центральное;Железобетонные;2;Центральное;;55.756685;49.213915;24;1;9;2;5;6;3;2;2;13;0;5;0.286;8.049
https://kazan.cian.ru/sale/flat/280079328/;3510000;1;33.8;;;3;4;;;1;Азовская;;;Татарстан респ., Пестречинский район, Богородское с/пос, Куюки деревня, ул. Азовская, 1;Вторичка;;1 балкон;Косметический;;;;2022;Есть;;;;;;;55.72597;49.325567;6;2;0;0;1;1;1;0;0;3;0;0;0.081;15.821
https://kazan.cian.ru/sale/flat/275898758/;3699000;1;35.1;15.9;;3;3;;;12;Петра Гаврилова;;;Татарстан респ., Пестречинский район, Кощаковское с/пос, Царево деревня, ул. Петра Гаврилова, 12;Вторичка;;1 балкон;Евроремонт;;;;2022;;;;;;;;55.805988;49.440444;8;2;10;1;2;21;1;3;1;32;0;0;0.181;20.977
https://kazan.cian.ru/sale/flat/285774877/;2450000;1;21.3;;;3;5;;Ново-Савиновский;38;Октябрьская;квартал 20;;Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 20, Октябрьская ул., 38;Вторичка;;1 балкон;Косметический;;;Кирпичный;1958;;;Центральное;Железобетонные;2;Центральное;;55.842443;49.095158;37;2;1;1;7;3;3;4;4;4;1;0;0.379;5.205
https://kazan.cian.ru/sale/flat/286583210/;1860000;1;11.6;;;2;9;;Кировский;57;Поперечно-Базарная;Ягодная слобода;;Татарстан респ., Казань, р-н Кировский, мкр. Ягодная слобода, Поперечно-Базарная ул., 57;Вторичка;1 раздельный;;Косметический;Во двор;2.7;Кирпичный;1979;Есть;;Центральное;Железобетонные;1;Центральное;;55.816379;49.081558;66;2;1;11;11;5;7;4;4;10;1;0;0.274;2.741
https://kazan.cian.ru/sale/flat/286727085/;2599999;1;23.3;18.3;;1;3;;Московский;66;Тунакова;поселок Урицкого;;Татарстан респ., Казань, р-н Московский, мкр. поселок Урицкого, ул. Тунакова, 66;Вторичка;1 совмещенный;;Косметический;На улицу;;Кирпичный;;;Открытая;Центральное;Железобетонные;3;Центральное;;55.836079;49.084558;125;4;1;12;38;12;8;6;11;20;2;6;0.215;4.654
https://kazan.cian.ru/sale/flat/286728288/;2399000;1;30.0;18.0;10.0;3;9;;Советский;21;Солидарности;Дербышки;;Татарстан респ., Казань, р-н Советский, мкр. Дербышки, ул. Солидарности, 21;Вторичка;;;Косметический;На улицу;2.7;Кирпичный;1979;2 пасс.;Наземная;Центральное;Железобетонные;1;Центральное;;55.859888;49.231217;6;0;1;0;2;1;0;2;2;7;0;0;0.56;10.563
